Easy219	1	1000559	51364	8848	65,45,75,75,75,1,55,15,80,45,45,80,30,20,16,
Easy220	1	1001175	36044	5116	0,0,50,10,41,51,61,35,73,25,65,50,35,46,25,
Easy221	1	1001113	35582	1866	100,30,30,40,25,96,86,100,41,40,50,95,105,81,20,75,35,35,105,105,
Easy222	1	1000320	39586	1352	40,30,0,66,85,75,0,40,50,75,25,75,41,
Easy223	1	1000506	35217	5076	65,20,75,16,30,66,20,40,5,15,80,51,50,85,76,
Easy224	1	1000870	34419	537	80,106,2,100,40,55,61,100,73,65,105,105,65,50,6,46,
Easy225	1	1000152	32186	6057	81,5,71,10,31,41,21,57,67,
Easy226	1	1000179	35216	781	81,75,55,75,66,26,15,31,30,55,40,15,42,20,10,30,20,10,81,
Easy227	1	1001176	45664	794	82,75,45,45,25,105,96,95,0,15,31,80,30,20,30,10,51,
Easy228	1	1000679	33993	1510	1,72,21,20,65,20,40,65,75,31,42,35,65,76,5,57,
Easy229	1	1000662	34910	4930	40,10,76,10,30,20,60,50,80,97,80,75,20,6,30,
Easy230	1	1001468	47246	912	5,71,26,5,15,15,65,30,65,31,10,40,50,20,5,76,75,
Easy231	1	1001698	37854	690	0,95,16,95,100,20,30,60,20,100,70,85,30,41,50,86,50,15,
Easy232	1	1007722	32285	6106	0,15,61,40,50,15,20,75,80,60,30,40,15,30,6,75,
Easy233	1	1001197	41534	3967	35,15,55,75,17,60,71,26,25,95,96,35,35,40,
Easy234	1	1000960	35182	5210	20,50,61,15,61,35,40,55,40,85,75,76,20,5,85,85,16,
Easy235	1	1000255	40418	1022	40,36,25,40,61,51,73,55,35,65,
Easy236	1	1000153	38883	14950	45,60,53,1,35,86,41,62,45,90,35,5,5,85,
Easy237	1	1000199	37951	30613	70,5,25,15,16,30,20,1,15,50,51,80,60,96,
Easy238	1	1000757	42257	3148	75,35,25,10,40,60,76,0,62,81,56,36,
Easy239	1	1003057	40703	10882	0,31,25,25,80,10,55,40,75,61,30,80,75,
Easy240	1	1000322	37048	1388	25,0,81,15,30,51,61,61,46,86,5,55,26,
Easy241	1	1000837	37391	1343	10,30,50,50,60,25,96,95,77,82,10,
Easy242	1	1000558	46681	2821	85,96,0,26,25,0,40,81,16,30,31,50,11,50,
Easy243	1	1000221	43188	6426	5,35,25,10,5,70,35,80,25,40,41,50,20,30,60,76,5,75,
Easy244	1	1001774	35428	4937	0,0,11,70,71,22,65,20,31,43,35,65,75,65,76,57,
Easy245	1	1002782	33463	38628	1,81,50,15,20,20,80,50,50,41,30,61,76,60,40,20,10,87,75,
Easy246	1	1001020	39347	781	16,0,25,105,25,105,31,40,40,51,95,70,61,80,95,95,25,
Easy247	1	1002116	38546	847	46,45,35,36,85,25,77,50,60,92,85,50,
Easy248	1	1000270	32688	3621	1,80,15,60,90,22,10,40,50,77,30,
Easy249	1	1000194	31871	2654	41,10,40,10,20,50,40,65,35,77,87,
Easy250	1	1000153	48828	8313	40,25,67,0,75,0,40,41,51,5,80,76,35,
Easy251	1	1001322	43446	1219	105,55,1,15,80,15,30,31,22,11,41,
Easy252	1	1000562	34376	2104	75,75,1,30,25,30,85,40,90,50,75,41,80,36,
Easy253	1	1001476	42176	2757	41,75,51,36,95,75,81,10,60,96,75,5,80,50,50,40,40,10,
Easy254	1	1000948	46410	547	75,50,65,35,26,40,5,16,15,0,45,22,40,5,30,
Easy255	1	1000757	40897	3008	25,15,41,60,60,72,66,51,5,26,36,
Easy256	1	1003578	38314	10078	75,75,46,95,1,26,36,51,51,21,60,31,60,
Easy257	1	1000347	40918	6195	26,50,85,16,30,40,85,30,0,90,62,95,75,85,76,
Easy258	1	1005491	31807	2647	10,80,70,40,5,62,71,80,40,55,35,40,40,55,55,
Easy259	1	1000243	34664	9366	1,30,11,71,70,32,40,53,65,20,66,75,76,
Easy260	1	1000885	58894	446	85,45,2,76,75,50,81,50,62,60,86,55,6,45,
Easy261	1	1000400	32410	4708	5,70,50,80,35,25,40,41,50,15,20,30,75,61,80,75,75,
Easy262	1	1000061	32820	9383	0,61,50,15,90,75,75,23,75,30,10,5,86,
